date,diesel,midgrade_ref,premium_conv,premium_ref,midgrade_conv,regular_ref,regular_conv,crude_oil,usd_index,covid_flag,crisis_flag
2006-03-13,0.417213329834689,0.4238167938931298,0.4583982549080709,0.4241126070991432,0.4603024574669187,0.432325084020776,0.4638687283054591,0.4261494252873563,0.3767836636928345,0,0
2006-03-20,0.4271844660194174,0.4641221374045802,0.504830165160486,0.465422276621787,0.5063011972274734,0.4732661167124962,0.5080467024297886,0.4169540229885057,0.384426583808259,0,0
2006-03-27,0.4229860928890054,0.4693129770992367,0.5001558117793703,0.4697062423500612,0.5012602394454946,0.4775435380384968,0.5029977911012937,0.4479166666666666,0.3906170948393552,0,0
2006-04-03,0.4366308055628443,0.4964885496183206,0.527578684948582,0.4975520195838433,0.5283553875236295,0.5059578368469295,0.5307668034080152,0.4543103448275861,0.3781395568465857,0,0
2006-04-10,0.446339543426922,0.5245801526717557,0.5590526643814271,0.5263157894736842,0.5598613736609956,0.5346776657500765,0.5610602713789837,0.4707614942528734,0.3812316989450184,0,0
2006-04-17,0.475465757019155,0.555114503816794,0.5911498909317543,0.5578335373317013,0.5904221802142409,0.5652306752215093,0.5929315241401072,0.4924568965517241,0.3595483054448993,0,0
2006-04-24,0.5045919706113879,0.605496183206107,0.6266749766282329,0.6110771113831089,0.6279143037177064,0.6141154903758022,0.6298516882297254,0.4817528735632183,0.3377922655454211,0,0
2006-05-01,0.5098399370244029,0.6225954198473282,0.6229354939233405,0.6248470012239902,0.6244486452425961,0.6281698747326612,0.6251183338592615,0.4943965517241378,0.30788581854071,0,0
2006-05-08,0.5101023353450538,0.6354198473282444,0.6114054222499219,0.6349449204406364,0.6134215500945182,0.6394744882370915,0.615020511202272,0.4897988505747125,0.2888908607197287,0,0
2006-05-15,0.516137496720021,0.6464122137404582,0.6204425054534121,0.6465728274173805,0.6228733459357279,0.6516956920256647,0.6266961186494161,0.4723419540229884,0.3068189542758373,0,0
2006-05-22,0.5077407504591969,0.6400000000000001,0.5995637270177625,0.6407588739290087,0.6017643352236925,0.6440574396578063,0.6046071315872514,0.4815373563218389,0.3177890794819067,0,0
2006-05-29,0.5061663605352926,0.627175572519084,0.5930196322842005,0.6285189718482252,0.5960932577189666,0.6318362358692331,0.5992426633007256,0.4900143678160919,0.3115700287939189,0,0
2006-06-05,0.5082655471004984,0.6323664122137405,0.6017450919289496,0.6337209302325582,0.6045998739760556,0.6379468377635198,0.6077627011675606,0.4900862068965517,0.3249390418873945,0,0
2006-06-12,0.5156127000787194,0.6311450381679389,0.6082891866625114,0.6337209302325582,0.6118462507876496,0.6373357775740911,0.6147049542442411,0.475287356321839,0.3402212497982764,0,0
2006-06-19,0.5148255051167672,0.6241221374045802,0.596759114989093,0.6272949816401469,0.6001890359168243,0.6293919951115186,0.602082675923004,0.4785919540229884,0.3460210269813912,0,0
2006-06-26,0.5022303857255312,0.6195419847328245,0.596135867871611,0.624235006119951,0.600504095778198,0.6251145737855179,0.6030293467970967,0.4980603448275861,0.3471636510627385,0,0
2006-07-03,0.5103647336657045,0.6305343511450383,0.6198192583359301,0.6343329253365972,0.6244486452425961,0.6382523678582341,0.6273272325654781,0.5124281609195402,0.3202715107285754,0,0
2006-07-10,0.5156127000787194,0.6430534351145039,0.6297912122156434,0.6474908200734393,0.635790800252048,0.6513901619309503,0.6390028400126222,0.5164511494252872,0.3290845567765341,0,0
2006-07-17,0.5177118866439254,0.6470229007633588,0.6363353069492053,0.6508567931456548,0.6417769376181475,0.6544454628780936,0.6446828652571788,0.5076149425287356,0.341050975459527,0,0
2006-07-24,0.5229598530569404,0.6461068702290078,0.6453723901526954,0.6505507955936354,0.6502835538752365,0.6532233424992362,0.6516251183338593,0.5068247126436781,0.333174030157596,0,0
2006-07-31,0.5318813959590658,0.6445801526717558,0.6484886257401057,0.6502447980416155,0.6512287334593574,0.6516956920256647,0.6532029031240139,0.5163793103448275,0.3178233270701756,0,0
